business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps
6450,RESTAURANT DA REMO,8762   Rue Lajeunesse ,Montréal,"Québec, Canada",Restaurant,Fermé,20230803,45.546603,-73.638602,293977.19,5045197.06,"45.5466238,-73.639249"
6451,CAFÉ ROUSSIN - SOCIETE RESSOURCES-LOISIRS DE P.A.T.,12125  R-02.2 Rue Notre-Dame Est,Montréal,"Québec, Canada",Cafétéria,Ouvert,19930408,45.641165,-73.490008,305578.94,5055696.63,"46.3602121,-72.5168707"
15833,SHISHI DESSERTS,7700   Rue Saint-Hubert ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20150618,45.544289,-73.621035,295348.51,5044937.71,"45.544191,-73.6212878"
15829,DEPANNEUR BERNIE,7300   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20120123,45.535316,-73.619792,295444.05,5043940.38,"45.5352038,-73.6198983"
15834,DOMINO'S PIZZA,3628   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20101208,45.479461,-73.581204,298451.6,5037729.33,"45.4794051,-73.5809952"
6732,DURITA J.T. INC.,522   Rue Jean-Talon Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20101124,45.53914,-73.613795,295913.06,5044364.59,"45.5391464,-73.6135902"
15543,RESTAURANT MANI'S,2150   Rue Montagne ,Montréal,"Québec, Canada",Restaurant,Fermé,20120717,45.499208,-73.577785,298721.01,5039923.64,"50.2054025,3.2771459"
6735,CHARCUTERIE DE LA TOUR,600  207 Rue Jean-Talon Est,Montréal,"Québec, Canada",Charcuterie/fromage,Fermé,20141205,45.539785,-73.613501,295936.12,5044436.27,"45.557239,-73.5991092"
15540,QUEUES DE CASTORS,22  255 Chemin Macdonald ,Montréal,"Québec, Canada",Bar laitier saisonnier,Fermé,20231106,45.52096,-73.531656,302327.0,5042338.41,"45.508285,-73.5324368"
15573,LE SOLEIL AZTEQUE,7629   Rue Saint-Hubert ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20111024,45.543758,-73.619869,295439.49,5044878.5,"45.5440441,-73.6202011"
15566,COMPLEXE AQUATIQUE (BATIMENT 039),130   Chemin Tour-de-l'Isle ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20100812,45.512948,-73.535776,302004.75,5041448.15,"45.8117442,1.1886967"
15584,BOUTIQUE SPIRALE (KIOSQUE #328),328  328 Chemin La Ronde ,Montréal,"Québec, Canada",Autres,Ouvert,20100812,45.521481,-73.534842,302078.11,5042396.49,"47.9513704,-0.4882527"
15582,LE PARAGON BEAUBIEN 2010,6491   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20121009,45.58711,-73.561395,300009.34,5049691.16,"45.5872047,-73.561742"
6742,CAFETERIA DES EMPLOYES HOTEL BONAVENTURE,900   Rue De La Gauchetière Ouest,Montréal,"Québec, Canada",Cafétéria,Fermé changement d'exploitant,20150528,45.499609,-73.566188,299627.39,5039967.32,"45.4989265,-73.5655907"
15296,VASCO DISCOUNT STORE,1327   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020305,45.497418,-73.57549,298900.17,5039724.46,"45.4974589,-73.5757284"
15298,PHARMACIE UNIPRIX,1550   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101129,45.495949,-73.579293,298602.8,5039561.57,"45.4958579,-73.5787801"
13502,PETIT SUD,3456   Rue Fleury Est,Montréal-Nord,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20120816,,,,,"45.5811159,-73.6407622"
8757,RESTO-BAR CHEZ MARTHA,762   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100421,45.526629,-73.624455,295078.38,5042975.54,"45.5265383,-73.6242629"
8759,LE SAINT-BOCK BRASSERIE,1749   Rue Saint-Denis ,Montréal,"Québec, Canada",Brasserie,Ouvert,20061120,45.515643,-73.564678,299746.82,5041749.12,"45.5157822,-73.5646276"
8760,LE PETIT ETRANGER,1603   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé,20110526,45.514736,-73.562676,299903.1,5041648.17,"45.5148903,-73.5625905"
13500,EXO BOUTIQUE,12289  12289 Boulevard Laurentien ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20101105,45.529522,-73.723058,287377.09,5043313.67,"45.5304344,-73.724432"
8761,DIZENGOFF GRILL,3460   Rue Stanley ,Montréal,"Québec, Canada",Cafétéria,Fermé,20170213,45.502137,-73.579394,298595.61,5040249.24,"45.5018186,-73.5791538"
13642,MARCHE JUDITH,3950   Rue Martial ,Montréal-Nord,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20180116,45.591038,-73.640648,293826.08,5050135.49,"45.5909133,-73.6404291"
13164,CAFE FINO,3575   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20110509,45.513683,-73.57208,299168.31,5041531.75,"45.5140308,-73.5720703"
9300,TAMPOPO,2195  102 Rue Masson ,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20150717,45.541002,-73.580405,298520.92,5044568.37,"50.5965846,5.487208"
13759,DEPANNEUR BELANGER XL,14536   Rue Notre-Dame Est,Montréal,"Québec, Canada",Épicerie,Fermé,20150304,45.675102,-73.492943,305349.81,5059468.16,"45.6748276,-73.4927272"
9294,BOULANGERIE 453,453   Avenue Viger Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé,20141211,45.502391,-73.562811,299891.53,5040276.24,"45.5027128,-73.5628579"
9285,LE WILSON,500   Rue McGill ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080821,45.501028,-73.559643,300138.95,5040124.58,"45.5009742,-73.5597239"
13171,SPECIALITES SLOVENIA  BOUCHERIE ET CHARCUTERIE,3653   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé,20220211,45.514355,-73.573565,299052.33,5041606.55,"45.5146536,-73.5734655"
9283,POUDING CAFE,1227 A  Rue Amherst ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110517,,,,,"45.5146816,-73.5510382"
9237,RESTAURANT SANTO-DOMINGO,1376   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé,20080410,45.541037,-73.598627,297097.84,5044573.88,"45.5409773,-73.5985112"
10252,SUBWAY AVENUE DU PARC,5161   Avenue Parc ,Montréal,"Québec, Canada",Restaurant,Fermé,20080818,45.52019,-73.597093,297214.9,5042257.02,"45.5203375,-73.5969443"
10250,LES SANDWICHS VOLANTS,5054   Avenue Parc ,Montréal,"Québec, Canada",Traiteur,Fermé changement d'exploitant,20130221,45.519468,-73.595463,297342.13,5042176.57,"45.5192467,-73.5955569"
13616,LE P'TIT FAILLON,408   Rue Faillon ,Montréal,"Québec, Canada",Restaurant,Fermé,20150115,45.540129,-73.62017,295415.37,5044475.29,"45.5401853,-73.6199573"
10246,CUISINE ORIENTALE,4607   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé,20090430,45.524588,-73.584305,298214.42,5042744.56,"45.5247941,-73.5842061"
13180,SUPERMARCHE QUATRE FRERES ENR.,3701   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20081124,45.514748,-73.574423,298985.34,5041650.31,"45.514956,-73.5743248"
13181,BIFTHECK ST-LAURENT,3702   Boulevard Saint-Laurent ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé,20250605,45.514685,-73.574288,298995.9,5041643.33,"45.5145709,-73.5743783"
10092,VILLE ARMANDO ACADEMIE CULINAIRE ITALIE.,3201   Boulevard Graham ,Mont-Royal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20220428,45.508977,-73.66025,292278.4,5041018.8,"45.5090107,-73.6606665"
10091,C.P.E. LES AMIS DE PROMIS,3351   Chemin Côte-Sainte-Catherine ,Montréal,"Québec, Canada",Garderie,Ouvert,20070502,45.500383,-73.625896,294961.25,5040058.94,"44.1107185,1.080829"
10090,LA PISTACHERIE,9755   Boulevard Acadie ,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20070508,45.535548,-73.664344,291964.59,5043972.32,"45.5360051,-73.664865"
10086,LIMA METS PERUVIENS,6700  180 Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20081120,45.502795,-73.636502,294132.88,5040328.28,"45.5017114,-73.6383573"
12904,DOSSIER # 005 (HOTEL DIEU/CUISINE DE BULLION),1   Boulevard René-Lévesque Est,Montréal,"Québec, Canada",Cafétéria,Fermé,20171215,45.508916,-73.561625,299984.72,5041001.39,"45.5091356,-73.5617154"
12905,BOUTIQUE JEANNE MANCE,3840   Rue Saint-Urbain ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20020305,45.514512,-73.577736,298726.46,5041624.31,"45.513891,-73.5780622"
9473,ZENTO EXPRESS,808   Rue Saint-Zotique Est,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20130104,45.537797,-73.606427,296488.24,5044214.56,"45.5377774,-73.6063139"
9373,VILLA ESPAGNA,6707   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110908,45.53202,-73.612461,296016.14,5043573.24,"45.532051,-73.6121763"
12913,DÉLICES PLACE DU PARC,3575  5516 Avenue Parc ,Montréal,"Québec, Canada",Casse-croûte,Ouvert,19931027,45.510337,-73.575494,298901.19,5041160.23,"49.5121193,5.8938159"
9369,GARDERIE PRIVEE TRESORS DE BIBI,9668   Boulevard Saint-Michel ,Montréal,"Québec, Canada",Garderie,Fermé,20151209,45.57641,-73.63768,294054.8,5048509.45,"45.5760915,-73.6374286"
9367,CAFE REST. TERRASSE CARTHAGE 2001,3391   Rue Bélair ,Montréal,"Québec, Canada",Restaurant,Fermé,20190711,45.559234,-73.594022,297459.85,5046595.68,"45.5592709,-73.5942918"
13667,PHARMAPRIX,323   Rue Chabanel Ouest,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20100811,45.54004,-73.653756,292792.44,5044469.81,"45.539931,-73.6548927"
12923,LA PETITE ARDOISE ENR.,222   Avenue Laurier Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20080804,45.52065,-73.594933,297383.68,5042307.88,"45.5206459,-73.5947369"
13666,CUISINE SZECHUAN,2350   Rue Guy ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100625,45.496522,-73.581612,298421.63,5039625.35,"45.4961702,-73.5814394"
10181,CAFE BISTRO VAN HOUTTE,359   Avenue Président-Kennedy ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20130315,45.50739,-73.569608,299360.86,5040832.31,"30.4234549,-9.5959417"
10176,LYMAI METS VIETNAMIENS EXPRESS,1670   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110302,45.515181,-73.563653,299826.86,5041697.71,"45.515093,-73.5637591"
13356,EURO-DELI ENR.,3619   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé,20140131,45.514102,-73.573011,299095.57,5041578.39,"45.5142693,-73.5728845"
10175,IZORANE,408 B  Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé changement d'exploitant,20090501,45.524014,-73.582869,298326.49,5042680.71,"45.6290964,-73.5047366"
19038,MARCHE OGILVY,400   Avenue Ogilvy ,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20100924,45.530147,-73.624624,295065.79,5043366.45,"45.5299214,-73.6242596"
13361,RESTAURANT MINERVA INC.,17   Rue Prince-Arthur Est,Montréal,"Québec, Canada",Restaurant,Fermé,20070103,45.514329,-73.572224,299157.1,5041603.6,"45.5143143,-73.5723772"
13607,RESTAURANT SHOJI,7112   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20100825,45.534092,-73.61702,295660.36,5043804.01,"45.5339819,-73.6171276"
10172,BRULERIE CALABRO,10768   Avenue Salk ,Montréal-Nord,"Québec, Canada",Autres,Fermé,20110616,45.598213,-73.620191,295423.41,5050930.18,"45.5983464,-73.6206623"
13364,BROCHETTERIE ALEXANDRE,518   Avenue Duluth Est,Montréal,"Québec, Canada",Restaurant,Fermé,20180928,45.522074,-73.574649,298968.44,5042464.43,"45.5219569,-73.5745859"
9259,LAITUE & GO,1  11515 Place Ville-Marie ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20100812,45.501453,-73.57009,299322.56,5040172.5,"45.5015836,-73.5686265"
9256,LA FRITE DE L'ILE,302   Montée Église ,L'Ile Bizard,"Québec, Canada",Restaurant service rapide,Ouvert,20070405,45.486791,-73.879421,275141.21,5038610.76,"44.5678069,5.7332731"
9257,JUICY TEZZZ,1191   Rue Saint-Dominique ,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20130409,45.509628,-73.561877,299965.15,5041080.52,"45.5097692,-73.5618303"
13630,PHARMACIE ILHAM SBIHI,150  100A Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20091223,45.507937,-73.565506,299681.38,5040892.75,"45.5074564,-73.5644254"
10169,KOTTA SUSHI,9345   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20081202,45.544651,-73.651815,292945.01,5044981.98,"45.5447884,-73.6515703"
13558,SPARTA CAFE,885   Rue Jean-Talon Ouest,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20110727,45.525635,-73.625045,295032.11,5042865.05,"45.5257227,-73.6253603"
14143,MAISON GUANG ZHOU INC.,84   Rue De La Gauchetière Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090917,45.507132,-73.560692,300057.51,5040802.98,"45.507047,-73.5604926"
9031,CHARMOULA,5059   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20080707,45.526707,-73.588929,297853.45,5042980.45,"45.5268535,-73.5888342"
9047,L'ARTISAN FUMEUR DE MANDEVILLE (ODESSA),4900   Rue Molson ,Montréal,"Québec, Canada",Épicerie,Fermé,20111212,45.542582,-73.572196,299162.15,5044743.34,"45.5421072,-73.5715648"
12469,THAI EXPRESS,5259  5259 Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140915,45.474615,-73.608476,296318.77,5037193.34,"45.4613581,-73.6334389"
14409,AUX HERBES D'ORIENT,990  G-06 Rue Saint-Urbain ,Montréal,"Québec, Canada",Épicerie,Ouvert,19930617,45.506449,-73.559846,300123.53,5040727.05,"45.5063723,-73.5602525"
9011,PENDELI'S PIZZA,1541   Avenue Van Horne ,Outremont,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20170901,45.518511,-73.616658,295686.14,5042072.38,"45.5186101,-73.6168033"
9012,KA MEI,1023   Rue Clark ,Montréal,"Québec, Canada",Épicerie,Fermé,20110823,45.50757,-73.560016,300110.4,5040851.69,"45.5076635,-73.5600191"
14415,BRASSERIE LE COURTIER,362   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Brasserie,Fermé,20140728,45.505994,-73.567198,299549.01,5040676.98,"45.5056517,-73.5670962"
15214,TABAGIE 2020,2020  D 103 Rue University ,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20101213,,,,,"45.506932,-73.5775182"
13511,LE CONSULAT,1442   Rue De Bleury ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20091222,45.506588,-73.567549,299521.62,5040742.97,"45.5065731,-73.568023"
15217,TABAGIE METRO MC GILL EST,2055   Boulevard Robert-Bourassa ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,19930730,45.504446,-73.572366,299145.01,5040505.3,"45.5045222,-73.5721852"
15218,TABAGIE METRO MC GILL OUEST,2055   Boulevard Robert-Bourassa ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,19930730,45.504446,-73.572366,299145.01,5040505.3,"45.5045222,-73.5721852"
12443,ECOLE NOTRE-DAME-DES-NEIGES,5309   Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Autres,Fermé,20141027,45.496188,-73.621942,295269.53,5039592.21,"45.4966547,-73.6222019"
15221,ECOLE FACE # 279,3449   Rue University ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Ouvert,20031014,45.505521,-73.574586,298971.68,5040624.94,"45.5061155,-73.5748387"
15222,9171-5722 QUEBEC INC.,3495   Rue University ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé,20081114,45.506277,-73.576145,298849.92,5040709.01,"45.5065278,-73.5759457"
15226,LES SERVICES ALIMENTAIRES ROBAR,3801  341 Rue University ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20090407,45.508563,-73.580888,298479.55,5040963.44,"45.5092094,-73.5807588"
13508,TIM HORTONS #3410,2912   Rue De Salaberry ,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20100316,45.536706,-73.70107,289096.54,5044107.44,"45.5363526,-73.7002558"
15228,DOUGLAS HALL,3851   Rue University ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Ouvert,20131113,45.50883,-73.58145,298435.68,5040993.16,"45.5101385,-73.5827165"
15230,BISHOP MOUNTAIN HALL,3935   Rue University ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Ouvert,19930907,45.509279,-73.582394,298361.97,5041043.09,"45.51064,-73.5836515"
15231,RESTAURANT LE CAVEAU INC.,2063   Rue Victoria ,Montréal,"Québec, Canada",Restaurant,Fermé,20130116,45.503923,-73.573158,299083.06,5040447.24,"45.5040796,-73.573174"
8796,DEVI,1450   Rue Crescent ,Montréal,"Québec, Canada",Restaurant,Ouvert,20061123,45.497703,-73.576754,298801.45,5039756.21,"45.4975756,-73.5769728"
8798,TRAITEUR BEC FIN INC.,1800   Chemin Iroquois ,Lachine,"Québec, Canada",Traiteur,Fermé,20230327,45.43043,-73.680239,290696.92,5032293.11,"45.4300103,-73.6777607"
15239,MCGILL UNIV.- MCCONNEL 47043,3480   Rue University ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé,20100803,45.506011,-73.575597,298892.68,5040679.48,"45.5059817,-73.5761523"
13619,MINI MAX,1500   Avenue Atwater ,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20130326,45.489611,-73.585093,298148.74,5038857.66,"45.4890577,-73.5858109"
13621,DEPANNEUR KIT KAT INC.,1495   Rue Collège ,St-Laurent,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20110105,45.509507,-73.674934,291131.17,5041080.06,"45.5096729,-73.675083"
13101,DEPANNEUR MAGGIE ENR.,65  102 Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20160316,45.513079,-73.56918,299394.79,5041464.51,"45.6103081,-73.5270039"
13102,VILLA MEDICA INC.,225   Rue Sherbrooke Est,Montréal,"Québec, Canada",Hôpital,Ouvert,20090603,45.514625,-73.568485,299449.3,5041636.18,"45.514901,-73.568629"
15581,B & M RESTAURANT,120   Rue Saint-Viateur Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20101207,45.524182,-73.600414,296956.01,5042700.92,"45.5242253,-73.6001909"
15580,LA TOUR BELVEDERE,2175   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20230110,45.491304,-73.584393,298203.69,5039045.72,"45.4914213,-73.5846469"
6746,FROMAGERIE HAMEL (MARCHE JEAN-TALON),220   Rue Jean-Talon Est,Montréal,"Québec, Canada",Charcuterie/fromage,Ouvert,19930503,45.536355,-73.616255,295720.48,5044055.38,"45.536287,-73.6159863"
6747,RESTAURANT RAYMOND CHU (QUAI 49),1  Q.49 Rue Port de Montréal ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20091008,,,,,"45.5126749,-73.5485594"
15578,SERVICES CUISINE C.M. (BOEUF MERITE),11701   Boulevard Albert-Hudon ,Montréal-Nord,"Québec, Canada",Cafétéria,Fermé,20130506,45.61807,-73.612154,296053.5,5053136.07,"45.6181092,-73.6105602"
6749,D.V.D.O. (CLUB VIDEO AHUNTSIC),9770   Rue Lajeunesse ,Montréal,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20080715,45.551475,-73.655345,292670.78,5045740.88,"45.5511167,-73.6550407"
15168,LA FROMAGERIE ATWATER,1125   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20180719,45.52021,-73.562912,299885.14,5042256.52,"45.5205546,-73.5630211"
15167,RESTAURANT TONYS,106   Rue Fleury Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20101216,45.546854,-73.665896,291845.96,5045228.98,"45.5467092,-73.6657533"
15163,DEPANNEUR GISELE ET CLAUDE,3793   Rue La Fontaine ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20160930,45.546485,-73.541648,301547.87,5045175.39,"45.5464901,-73.5419932"
15161,MARCHE ARIZONA,4870   Boulevard Sources ,Dollard-des-Ormeaux,"Québec, Canada",Boucherie-épicerie,Fermé,20120529,45.503473,-73.816838,280040.57,5040443.43,"45.5040386,-73.8181269"
15159,BOMBAY BAZAAR,4852   Boulevard Sources ,Dollard-des-Ormeaux,"Québec, Canada",Épicerie avec préparation,Fermé,20131114,45.502723,-73.816113,280096.88,5040359.87,"45.5040386,-73.8181321"
6992,DEPANNEUR JOU-JOU #1,536   Rue Beaubien Est,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20090324,45.535259,-73.603866,296687.9,5043932.27,"45.5351313,-73.6038071"
15157,MAISON DES AINES HOCHELAGA-MAISONNEUVE,1620   Avenue De La Salle ,Montréal,"Québec, Canada",Résidence de personnes âgées,Ouvert,20100722,45.55077,-73.536977,301912.85,5045651.49,"45.5505323,-73.5369528"
15156,YIHAO CAFE,1450  BUR100 Rue City Councillors ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110617,45.504982,-73.568834,299421.11,5040564.56,"45.5061805,-73.5712948"
