id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie,gps
1391,16227,20120322,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1978 Boul. De Maisonneuve Ouest, Montréal, Québec",20130201,RESTAURANT CHEZ ENNIO,1250,RICCI ENNIO,Montréal,Fermé changement d'exploitant,20220112,Restaurant,"45.4926429,-73.5825574"
1392,16227,20120322,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1978 Boul. De Maisonneuve Ouest, Montréal, Québec",20130201,RESTAURANT CHEZ ENNIO,1250,RICCI ENNIO,Montréal,Fermé changement d'exploitant,20220112,Restaurant,"45.4926429,-73.5825574"
2219,21069,20140813,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20150309,RESTAURANT CARVELI,1500,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
5909,21069,20180808,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20190808,RESTAURANT CARVELI,1900,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
1879,21069,20131010,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20140502,RESTAURANT CARVELI,2000,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
2220,21069,20140813,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20150309,RESTAURANT CARVELI,2000,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
2084,21069,20140304,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20150121,RESTAURANT CARVELI,2000,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
5910,21069,20180808,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20190808,RESTAURANT CARVELI,2000,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
6182,21069,20180912,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6860 Ch. de la Côte-Saint-Luc, Montréal, Québec",20190808,RESTAURANT CARVELI,2000,CARVELI RESTAURANT INC.,Montréal,Fermé,20200214,Restaurant,"45.4679263,-73.6511262"
1761,21070,20130619,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6547 Av. Somerled, Montréal, Québec",20141008,PATISSERIE MOLISANA,1500,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
2133,21070,20140425,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6547 Av. Somerled, Montréal, Québec",20160210,PATISSERIE MOLISANA,1700,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
2378,21070,20141119,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6547 Av. Somerled, Montréal, Québec",20170126,PATISSERIE MOLISANA,2000,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
4952,21070,20171206,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6547 Av. Somerled, Montréal, Québec",20201204,PATISSERIE MOLISANA,2750,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
5605,21070,20180620,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6547 Av. Somerled, Montréal, Québec",20201204,PATISSERIE MOLISANA,2750,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
1762,21070,20130619,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","6547 Av. Somerled, Montréal, Québec",20141008,PATISSERIE MOLISANA,2000,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
5607,21070,20180620,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6547 Av. Somerled, Montréal, Québec",20201204,PATISSERIE MOLISANA,500,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
8626,21070,20220601,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6547 Av. Somerled, Montréal, Québec",20230921,PATISSERIE MOLISANA,1700,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
5198,21070,20171206,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","6547 Av. Somerled, Montréal, Québec",20181018,PATISSERIE MOLISANA,250,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
5606,21070,20180620,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","6547 Av. Somerled, Montréal, Québec",20210510,PATISSERIE MOLISANA,400,PATISSERIE MOLISANA QUEBEC INC.,Montréal,Ouvert,19930630,Boulangerie,"45.4674842,-73.638705"
1276,13128,20111108,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","107 Av. Laurier Ouest, Montréal, Québec",20121211,RESTAURANT PHAYATHAI,1000,9208-8632 QUEBEC INC.,Montréal,Fermé,20170615,Restaurant,"45.5217313,-73.5943226"
1788,17518,20130802,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6565 Ch. de la Côte-des-Neiges, Montréal, Québec",20140513,RESTAURANT KUM MON C.D.N.,1200,2738-6242 QUEBEC INC.,Montréal,Ouvert,19931003,Restaurant,"45.5023952,-73.6351797"
3754,17518,20160805,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","6565 Ch. de la Côte-des-Neiges, Montréal, Québec",20180126,RESTAURANT KUM MON C.D.N.,850,2738-6242 QUEBEC INC.,Montréal,Ouvert,19931003,Restaurant,"45.5023952,-73.6351797"
9994,16238,20240611,"Tout produit conditionné en vue de la vente doit porter, en caractères indélébiles, très lisibles et apparents, sur le récipient, l'emballage ou l'enveloppe qui le contient les inscriptions nécessaires pour révéler la nature, l'état, la composition, l'utilisation, la quantité exacte, l'origine et toute particularité du produit; les nom et adresse du fabricant, préparateur, conditionneur, emballeur, fournisseur ou distributeur; le lieu de fabrication, préparation ou conditionnement du produit. L'énumération des composants doit figurer par ordre d'importance décroissant. L'indication de poids doit tenir compte de la perte que peut normalement subir le produit après son conditionnement et être exprimée en poids net.","1160 Rue Saint-Mathieu, Montréal, Québec",20240823,DEPANNEUR DIANE INC.,500,DEPANNEUR DIANE INC.,Montréal,Ouvert,19930203,Épicerie avec préparation,"45.4923284,-73.5768932"
2639,13370,20150529,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","850 Boul. Décarie, St-Laurent, Québec",20160204,CHEZ KHADY,1250,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
2594,13370,20150331,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","850 Boul. Décarie, St-Laurent, Québec",20160105,CHEZ KHADY,1000,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
2903,13370,20151021,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","850 Boul. Décarie, St-Laurent, Québec",20160607,CHEZ KHADY,1250,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
3160,13370,20160413,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","850 Boul. Décarie, St-Laurent, Québec",20170529,CHEZ KHADY,1250,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
5003,13370,20171026,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"850 Boul. Décarie, St-Laurent, Québec",20181022,CHEZ KHADY,250,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
6356,13370,20181002,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"850 Boul. Décarie, St-Laurent, Québec",20200225,CHEZ KHADY,250,"WADE, N'DEYE KHADY",St-Laurent,Fermé changement d'exploitant,20220201,Restaurant,"45.5120737,-73.6797354"
